date;xmr_open;xmr_high;xmr_low;xmr_close;xmr_adj_close;xmr_volume;eth_open;eth_high;eth_low;eth_close;eth_adj_close;eth_volume;btc_open;btc_high;btc_low;btc_close;btc_adj_close;btc_volume
2022.12.07;143.431870;144.181290;141.323288;144.003265;144.003265;61457934;1271.553101;1272.694092;1224.447998;1232.437500;1232.437500;5752205180;17089.505859;17109.376953;16750.558594;16848.126953;16848.126953;19675404389
2022.12.08;144.005524;148.396133;143.021454;147.641174;147.641174;76057915;1232.451782;1286.229736;1226.358521;1281.116333;1281.116333;6227269815;16847.349609;17267.916016;16788.783203;17233.474609;17233.474609;20496603770
2022.12.09;147.631149;149.222458;146.399033;149.058350;149.058350;69238803;1281.077271;1290.055420;1260.818726;1264.284790;1264.284790;5706183865;17232.148438;17280.546875;17100.835938;17133.152344;17133.152344;20328426366
2022.12.10;149.054184;150.708649;148.469650;149.855682;149.855682;50931724;1264.375488;1279.527954;1262.119873;1266.384155;1266.384155;3282499999;17134.220703;17216.826172;17120.683594;17128.724609;17128.724609;12706781969
2022.12.11;149.785751;151.912155;149.323151;150.444473;150.444473;61435870;1266.417847;1281.783203;1260.663696;1263.868530;1263.868530;3362005848;17129.710938;17245.634766;17091.820313;17104.193359;17104.193359;14122486832
2022.12.12;150.445648;151.941879;148.207504;150.568024;150.568024;108543576;1263.573486;1275.610352;1243.477783;1274.619019;1274.619019;5151109364;17102.500000;17212.564453;16899.394531;17206.437500;17206.437500;19617581341
2022.12.13;150.588013;152.787842;148.473328;151.539627;151.539627;85940527;1274.662476;1341.439331;1258.472412;1320.549194;1320.549194;8812883119;17206.441406;17930.085938;17111.763672;17781.318359;17781.318359;26634741631
2022.12.14;151.531906;152.341248;146.985565;148.620819;148.620819;98242696;1320.688599;1346.174438;1305.833374;1309.328735;1309.328735;7830915428;17782.066406;18318.531250;17739.513672;17815.650391;17815.650391;25534481470
2022.12.15;148.633850;149.720840;146.861099;149.065460;149.065460;73147120;1309.190796;1311.067139;1262.689331;1266.353882;1266.353882;6032859783;17813.644531;17846.744141;17322.589844;17364.865234;17364.865234;20964448341
2022.12.16;149.064148;149.337921;140.961197;142.141907;142.141907;69577384;1266.460571;1278.156982;1162.175659;1168.259399;1168.259399;9297811507;17364.546875;17505.525391;16584.701172;16647.484375;16647.484375;24031608960
2022.12.17;142.119919;143.937531;138.765778;143.448380;143.448380;55942162;1168.066772;1189.045044;1165.407837;1188.149536;1188.149536;5077258586;16646.982422;16800.589844;16614.029297;16795.091797;16795.091797;14463581825
2022.12.18;143.449997;145.965134;142.959229;144.340393;144.340393;56488797;1188.128540;1194.214478;1176.185791;1184.715210;1184.715210;3350092519;16795.609375;16815.386719;16697.820313;16757.976563;16757.976563;10924354698
2022.12.19;144.346527;145.667267;143.297623;143.980255;143.980255;50595821;1184.758301;1192.923828;1160.377197;1167.609863;1167.609863;4943628091;16759.041016;16807.527344;16398.136719;16439.679688;16439.679688;17221074814
2022.12.20;143.995270;147.543457;143.953384;146.995483;146.995483;63666260;1167.882690;1224.092651;1165.599487;1217.703613;1217.703613;6684951715;16441.787109;17012.984375;16427.867188;16906.304688;16906.304688;22722096615
2022.12.21;146.995163;148.778442;146.600433;147.331558;147.331558;57307275;1217.586426;1218.192261;1206.440063;1213.599976;1213.599976;4217182733;16904.527344;16916.800781;16755.912109;16817.535156;16817.535156;14882945045
2022.12.22;147.349670;147.862366;143.849335;145.485336;145.485336;63201255;1213.672607;1221.986816;1187.127808;1218.182129;1218.182129;5297471739;16818.380859;16866.673828;16592.408203;16830.341797;16830.341797;16441573050
2022.12.23;145.477768;146.648849;140.079758;143.153595;143.153595;73632350;1218.079346;1226.998779;1215.994873;1220.159424;1220.159424;4835831923;16829.644531;16905.218750;16794.458984;16796.953125;16796.953125;15329265213
2022.12.24;143.157120;144.074509;141.933502;143.466736;143.466736;44443531;1220.117920;1224.911621;1216.338745;1221.148560;1221.148560;2626153345;16796.976563;16864.703125;16793.527344;16847.755859;16847.755859;9744636213
2022.12.25;143.467529;145.483551;143.341660;145.275101;145.275101;49253630;1221.171509;1223.517822;1203.719604;1218.962036;1218.962036;3942720070;16847.505859;16860.554688;16755.253906;16841.986328;16841.986328;11656379938
2022.12.26;145.254059;147.219376;144.492432;146.778900;146.778900;58136569;1218.920166;1226.974365;1214.335938;1226.974365;1226.974365;3282098400;16842.250000;16920.123047;16812.369141;16919.804688;16919.804688;11886957804
2022.12.27;146.762848;147.218933;144.144928;145.405945;145.405945;66100579;1226.987061;1230.418091;1205.895630;1212.791626;1212.791626;4091530737;16919.291016;16959.845703;16642.072266;16717.173828;16717.173828;15748580239
2022.12.28;145.413544;146.831573;143.868942;146.789368;146.789368;61169572;1212.736572;1213.128906;1185.702148;1189.986084;1189.986084;4991669631;16716.400391;16768.169922;16497.556641;16552.572266;16552.572266;17005713920
2022.12.29;146.781830;146.876007;145.019806;145.643021;145.643021;60893067;1190.010132;1204.141602;1188.360229;1201.595337;1201.595337;4132233940;16552.322266;16651.755859;16508.683594;16642.341797;16642.341797;14472237479
2022.12.30;145.639725;146.430939;144.419006;146.019653;146.019653;66830282;1201.569580;1202.034668;1187.462524;1199.232788;1199.232788;4055668253;16641.330078;16643.427734;16408.474609;16602.585938;16602.585938;15929162910
2022.12.31;146.011780;148.408340;145.412140;147.284760;147.284760;44549077;1199.360107;1205.088623;1194.203735;1196.771240;1196.771240;3018513333;16603.673828;16628.986328;16517.519531;16547.496094;16547.496094;11239186456
2023.01.01;147.309662;148.931030;146.437485;148.576935;148.576935;36453347;1196.713623;1203.475342;1192.885376;1200.964844;1200.964844;2399674550;16547.914063;16630.439453;16521.234375;16625.080078;16625.080078;9244361700
2023.01.02;148.582184;149.623535;147.943558;147.943558;147.943558;47050925;1201.103271;1219.860596;1195.214966;1214.656616;1214.656616;3765758498;16625.509766;16759.343750;16572.228516;16688.470703;16688.470703;12097775227
2023.01.03;147.933929;149.027832;147.628860;148.487930;148.487930;48662135;1214.744019;1219.095337;1207.491577;1214.778809;1214.778809;3392972131;16688.847656;16760.447266;16622.371094;16679.857422;16679.857422;13903079207
2023.01.04;148.466995;152.488983;148.342621;150.743652;150.743652;83915181;1214.718628;1264.807495;1213.168823;1256.526611;1256.526611;6404416893;16680.205078;16964.585938;16667.763672;16863.238281;16863.238281;18421743322
2023.01.05;150.790253;155.921738;150.769043;155.921738;155.921738;78049428;1256.484619;1258.571533;1245.173096;1250.438599;1250.438599;4001786456;16863.472656;16884.021484;16790.283203;16836.736328;16836.736328;13692758566
2023.01.06;155.920883;158.111328;152.795334;155.086243;155.086243;79245655;1250.458984;1273.220337;1240.947510;1269.379028;1269.379028;4977252792;16836.472656;16991.994141;16716.421875;16951.968750;16951.968750;14413662913
2023.01.07;155.031708;155.862900;153.755020;155.862335;155.862335;53777923;1269.419800;1270.598267;1262.271118;1264.270386;1264.270386;2565213548;16952.117188;16975.017578;16914.191406;16955.078125;16955.078125;7714767174
2023.01.08;155.836014;158.639191;154.268158;155.648804;155.648804;84999073;1264.181885;1287.359497;1260.226807;1287.359497;1287.359497;3495088905;16954.146484;17091.144531;16924.050781;17091.144531;17091.144531;9768827914
2023.01.09;155.652924;160.459213;155.303513;158.866623;158.866623;103423416;1287.450806;1342.144165;1286.680786;1321.538940;1321.538940;7990438824;17093.992188;17389.957031;17093.992188;17196.554688;17196.554688;18624736866
2023.01.10;158.845047;162.768616;157.766830;161.539932;161.539932;99741193;1321.395508;1342.757202;1318.527222;1336.586060;1336.586060;5830173253;17192.949219;17484.720703;17162.990234;17446.292969;17446.292969;15808338949
2023.01.11;161.545929;169.517319;160.338531;168.861603;168.861603;106257251;1336.486816;1387.932739;1323.583130;1387.932739;1387.932739;6314904311;17446.359375;17934.896484;17337.994141;17934.896484;17934.896484;18372283782
2023.01.12;169.406052;171.173996;164.391785;167.016678;167.016678;131424875;1405.351440;1432.281250;1378.422119;1417.938477;1417.938477;12230193038;18117.593750;19030.087891;17995.203125;18869.587891;18869.587891;34971338710
2023.01.13;167.010239;170.610229;164.239334;170.606049;170.606049;87475477;1417.946167;1461.672729;1404.023926;1451.614868;1451.614868;7684148212;18868.906250;19964.322266;18753.164063;19909.574219;19909.574219;29225029694
2023.01.14;170.584137;187.206604;170.371201;175.798264;175.798264;165233255;1451.428467;1563.739136;1450.988403;1550.706909;1550.706909;15444626014;19910.537109;21075.142578;19907.828125;20976.298828;20976.298828;38967784639
2023.01.15;175.698730;177.152328;171.824005;174.011520;174.011520;105771855;1550.731567;1556.950806;1520.893799;1552.479492;1552.479492;6774614499;20977.484375;20993.748047;20606.986328;20880.798828;20880.798828;19298407543
2023.01.16;174.151398;176.803345;166.276108;167.743805;167.743805;94584327;1552.519287;1594.039795;1529.573608;1576.833496;1576.833496;8454485431;20882.224609;21360.875000;20715.746094;21169.632813;21169.632813;26792494050
2023.01.17;167.804626;174.622452;165.766724;171.936829;171.936829;85230570;1577.107422;1594.000977;1553.335938;1567.846069;1567.846069;7599462786;21175.833984;21438.660156;20978.533203;21161.519531;21161.519531;24999983362
2023.01.18;171.919128;174.846390;161.689072;162.827515;162.827515;93743264;1567.698975;1602.106689;1509.422852;1515.506958;1515.506958;10354880595;21161.050781;21564.501953;20541.544922;20688.781250;20688.781250;30005625418
2023.01.19;162.796432;165.827316;156.985214;165.486298;165.486298;114313476;1515.249634;1557.970337;1514.380005;1552.556519;1552.556519;6432638856;20686.746094;21163.011719;20685.380859;21086.792969;21086.792969;21152848261
2023.01.20;165.534729;173.504776;165.046799;173.473663;173.473663;87344208;1552.373657;1659.885742;1544.917847;1659.754150;1659.754150;8528894754;21085.373047;22692.357422;20919.126953;22676.552734;22676.552734;28799154319
2023.01.21;173.516174;181.888824;171.666626;172.764359;172.764359;121595336;1659.706055;1674.179321;1626.812988;1627.118164;1627.118164;8859250310;22677.427734;23282.347656;22511.833984;22777.625000;22777.625000;32442278429
2023.01.22;172.777008;181.036682;172.648285;177.023788;177.023788;68364082;1627.365967;1658.023438;1612.085693;1628.382080;1628.382080;7517988734;22777.986328;23056.730469;22387.900391;22720.416016;22720.416016;24746386230
2023.01.23;177.014969;180.122299;175.390533;179.074173;179.074173;79188406;1628.550781;1641.218140;1607.903076;1628.251099;1628.251099;8264507375;22721.087891;23126.486328;22654.304688;22934.431641;22934.431641;26518700512
2023.01.24;179.031952;179.982895;168.641769;172.239944;172.239944;89372598;1627.848267;1639.723877;1551.389771;1556.604248;1556.604248;8180274691;22929.626953;23134.011719;22549.744141;22636.468750;22636.468750;26405069715
2023.01.25;172.231155;175.827591;166.494553;173.442657;173.442657;78029914;1556.807495;1632.241699;1530.797852;1611.711060;1611.711060;10598973448;22639.267578;23722.099609;22406.076172;23117.859375;23117.859375;30685366709
2023.01.26;173.394501;178.127045;171.118271;171.583984;171.583984;88195092;1611.080933;1626.198242;1586.598145;1603.105957;1603.105957;8395315241;23108.955078;23237.078125;22911.373047;23032.777344;23032.777344;26357839322
2023.01.27;171.618958;180.374084;167.915253;179.934998;179.934998;113831380;1603.080078;1617.000854;1565.244995;1598.156494;1598.156494;8124465373;23030.716797;23417.720703;22654.593750;23078.728516;23078.728516;25383335641
2023.01.28;179.954208;186.151810;178.267426;185.212555;185.212555;108556707;1598.125366;1604.704102;1565.390137;1572.435059;1572.435059;5803653357;23079.964844;23165.896484;22908.845703;23031.089844;23031.089844;14712928379
2023.01.29;185.170227;186.721725;182.376175;186.237305;186.237305;72731470;1572.629517;1653.724976;1568.984863;1646.155640;1646.155640;8801292300;23031.449219;23919.890625;22985.070313;23774.566406;23774.566406;27423687259
2023.01.30;186.235046;186.734772;174.991928;176.005981;176.005981;83337531;1646.147705;1646.651611;1546.660767;1567.326538;1567.326538;9180418120;23774.648438;23789.347656;22657.582031;22840.138672;22840.138672;27205595568
2023.01.31;176.021530;180.139297;171.963989;177.598236;177.598236;89898081;1567.419922;1598.517578;1563.804321;1586.535400;1586.535400;6585191019;22840.796875;23225.021484;22765.568359;23139.283203;23139.283203;22837828665
2023.02.01;177.572113;178.318710;172.886200;177.813568;177.813568;73077406;1586.488159;1644.727539;1566.857300;1641.792725;1641.792725;8116969489;23137.835938;23764.539063;22877.750000;23723.769531;23723.769531;26683255504
2023.02.02;177.788437;180.662704;172.615692;172.925430;172.925430;86375656;1641.365967;1704.458130;1641.322632;1643.241577;1643.241577;10558081069;23720.824219;24167.210938;23468.595703;23471.871094;23471.871094;32066936882
2023.02.03;172.897598;175.347137;170.511932;171.756348;171.756348;83722489;1642.904663;1670.696899;1634.223389;1664.745605;1664.745605;8169519805;23469.412109;23678.103516;23279.955078;23449.322266;23449.322266;27083066007
2023.02.04;171.787842;174.874527;170.924698;172.153381;172.153381;48843377;1664.472290;1690.099609;1648.189209;1667.059204;1667.059204;5843302512;23446.320313;23556.949219;23291.794922;23331.847656;23331.847656;15639298538
2023.02.05;172.164291;173.556824;165.387299;166.950958;166.950958;77877823;1667.166504;1671.770264;1616.391846;1631.645874;1631.645874;6926696531;23332.248047;23423.435547;22841.759766;22955.666016;22955.666016;19564262605
2023.02.06;166.908646;168.391388;163.598953;164.720871;164.720871;67642544;1631.645264;1653.715454;1611.319092;1616.247070;1616.247070;6919871886;22954.021484;23119.279297;22692.025391;22760.109375;22760.109375;23825006542
2023.02.07;164.723099;168.206879;163.970291;168.081375;168.081375;81162367;1616.009644;1673.797852;1614.863037;1672.003540;1672.003540;8030277434;22757.267578;23310.974609;22756.257813;23264.291016;23264.291016;27187964471
2023.02.08;168.089249;169.035172;163.432648;165.506104;165.506104;90876684;1671.905273;1688.527222;1635.265015;1650.716797;1650.716797;7806089579;23263.416016;23367.958984;22731.097656;22939.398438;22939.398438;25371367758
2023.02.09;165.543854;168.090134;150.998291;152.459656;152.459656;109861483;1651.082275;1655.234863;1537.182251;1546.438232;1546.438232;10524969124;22946.566406;22996.437500;21773.974609;21819.039063;21819.039063;32572572185
2023.02.10;152.462753;158.471649;151.728424;154.554474;154.554474;99139499;1546.596558;1553.325684;1504.834473;1514.869141;1514.869141;8397387897;21819.005859;21941.185547;21539.392578;21651.183594;21651.183594;27078406594
2023.02.11;154.559174;161.592148;153.909592;161.501602;161.501602;89797854;1514.941895;1541.334717;1510.146973;1539.926758;1539.926758;5064007416;21651.841797;21891.410156;21618.449219;21870.875000;21870.875000;16356226232
2023.02.12;161.494888;162.972458;158.258987;159.310593;159.310593;76572461;1539.776001;1545.554199;1501.462036;1515.033691;1515.033691;5319698775;21870.902344;22060.994141;21682.828125;21788.203125;21788.203125;17821046406
2023.02.13;159.343689;161.861832;153.885513;155.949844;155.949844;106473889;1514.916992;1524.731445;1470.023926;1507.165894;1507.165894;9363855114;21787.000000;21898.414063;21460.087891;21808.101563;21808.101563;23918742607
2023.02.14;155.947952;159.111725;154.443634;158.355774;158.355774;105604607;1506.992065;1562.034302;1497.194458;1556.875122;1556.875122;9249575045;21801.822266;22293.140625;21632.394531;22220.804688;22220.804688;26792596581
2023.02.15;158.375900;165.598145;156.928436;165.598145;165.598145;95996904;1556.765137;1674.289795;1545.689697;1673.745972;1673.745972;10015035156;22220.585938;24307.841797;22082.769531;24307.841797;24307.841797;32483312909
2023.02.16;165.593552;166.837906;155.589783;155.684891;155.684891;97953053;1673.867432;1732.801147;1638.145508;1640.067627;1640.067627;12704861676;24307.349609;25134.117188;23602.523438;23623.474609;23623.474609;39316664596
2023.02.17;155.671036;161.979019;155.151978;159.811874;159.811874;90643814;1640.280151;1716.781860;1636.173828;1694.783325;1694.783325;9802443159;23621.283203;24924.041016;23460.755859;24565.601563;24565.601563;41358451255
2023.02.18;159.800430;163.675797;158.836121;161.726547;161.726547;64754845;1694.741821;1705.309082;1683.670166;1691.819458;1691.819458;5491437195;24565.296875;24798.835938;24468.373047;24641.277344;24641.277344;19625427158
2023.02.19;161.717743;166.235443;159.954651;161.985138;161.985138;84728861;1691.680176;1718.947632;1673.906616;1681.436157;1681.436157;6959144003;24640.027344;25093.054688;24327.642578;24327.642578;24327.642578;25555105670
2023.02.20;162.117706;168.870834;160.844650;161.671204;161.671204;113695585;1682.337036;1716.489380;1659.295044;1702.675171;1702.675171;7703604237;24336.623047;25020.458984;23927.910156;24829.148438;24829.148438;28987376573
2023.02.21;161.694611;163.195724;157.041809;159.577850;159.577850;86671438;1702.797852;1714.285645;1642.396729;1658.036377;1658.036377;8721608198;24833.048828;25126.851563;24200.363281;24436.353516;24436.353516;31252098714
2023.02.22;159.576141;159.813156;155.969788;157.960114;157.960114;69161124;1658.140991;1663.996826;1604.803345;1643.231689;1643.231689;9189387004;24437.417969;24472.339844;23644.318359;24188.843750;24188.843750;30199996781
2023.02.23;157.965912;159.539658;150.178360;152.017487;152.017487;82723484;1643.298584;1674.601563;1632.566162;1651.073853;1651.073853;9013236167;24190.718750;24572.089844;23693.919922;23947.492188;23947.492188;30476264066
2023.02.24;152.024597;154.476166;149.106827;150.430984;150.430984;62755053;1650.895142;1661.091309;1583.147827;1608.373169;1608.373169;8909129423;23946.007813;24103.705078;23007.072266;23198.126953;23198.126953;26811744928
2023.02.25;150.431732;151.478561;145.717270;149.033722;149.033722;62828768;1608.658325;1608.865112;1567.631714;1594.914917;1594.914917;5657686235;23200.125000;23210.210938;22861.558594;23175.375000;23175.375000;16100721565
2023.02.26;149.025696;152.169632;148.404770;151.375534;151.375534;59485307;1594.761108;1645.273438;1590.393066;1640.817139;1640.817139;5727967432;23174.150391;23654.367188;23084.220703;23561.212891;23561.212891;16644534842
2023.02.27;151.384735;152.220505;146.545212;149.823303;149.823303;61948954;1640.763672;1662.575684;1615.387939;1634.326416;1634.326416;7239824677;23561.451172;23857.890625;23205.878906;23522.871094;23522.871094;22660763494
2023.02.28;149.838898;152.313629;149.007507;150.279373;150.279373;71567935;1634.502441;1644.435791;1602.428101;1605.895142;1605.895142;6323676957;23521.837891;23585.384766;23077.650391;23147.353516;23147.353516;20535363434
2023.03.01;150.283035;153.597061;150.283035;152.668167;152.668167;81021638;1606.040405;1663.433716;1601.548584;1663.433716;1663.433716;7701847224;23150.929688;23880.632813;23088.626953;23646.550781;23646.550781;24662841200
2023.03.02;152.670258;153.149094;148.752655;151.075195;151.075195;76654316;1663.549072;1672.051147;1622.599976;1647.319336;1647.319336;7080950926;23647.019531;23739.138672;23245.021484;23475.466797;23475.466797;20386398516
2023.03.03;151.065033;151.249481;141.265961;144.905441;144.905441;70335341;1647.557739;1648.475342;1552.451538;1569.167603;1569.167603;9922240199;23476.632813;23479.347656;22213.238281;22362.679688;22362.679688;26062404610
2023.03.04;144.930252;147.737137;144.293015;146.698761;146.698761;53506744;1569.278076;1575.637207;1551.736816;1566.923950;1566.923950;4389045367;22362.923828;22405.177734;22198.980469;22353.349609;22353.349609;11166012913
2023.03.05;146.706726;150.071732;146.392593;149.534653;149.534653;52900174;1567.179321;1584.208862;1559.954102;1564.468750;1564.468750;5020886238;22354.144531;22613.685547;22307.142578;22435.513672;22435.513672;13317001733
2023.03.06;149.529495;154.032669;148.491180;154.032669;154.032669;80317490;1564.383179;1579.456299;1557.363525;1567.398682;1567.398682;5245153345;22436.816406;22584.292969;22331.314453;22429.757813;22429.757813;17353192895
2023.03.07;154.011688;154.820221;148.610275;150.311218;150.311218;78897739;1567.424683;1579.162231;1543.127563;1561.933105;1561.933105;6854058349;22428.322266;22527.417969;22011.261719;22219.769531;22219.769531;22765452204
2023.03.08;150.314636;151.395401;143.648636;143.648636;143.648636;77643407;1561.977905;1568.175293;1534.088257;1534.088257;1534.088257;7130327525;22216.441406;22268.896484;21708.050781;21718.080078;21718.080078;22536575684
2023.03.09;143.612900;152.287186;140.819794;142.576080;142.576080;87243144;1534.031616;1544.108398;1423.264771;1438.660767;1438.660767;9457897583;21720.080078;21802.716797;20210.306641;20363.021484;20363.021484;30364664171
2023.03.10;142.576889;142.576889;132.243912;135.306824;135.306824;88987259;1438.760132;1438.760132;1378.525391;1429.158081;1429.158081;12665194936;20367.001953;20370.595703;19628.253906;20187.244141;20187.244141;39578257695
2023.03.11;135.300766;143.336456;133.528107;141.228928;141.228928;97614098;1429.100830;1484.136963;1428.723145;1482.616699;1482.616699;14917080154;20187.876953;20792.525391;20068.660156;20632.410156;20632.410156;30180288176
2023.03.12;141.249451;151.127426;140.509567;150.904724;150.904724;95149821;1482.431885;1607.152588;1461.610962;1590.292969;1590.292969;11480965122;20628.029297;22185.031250;20448.806641;22163.949219;22163.949219;29279035521
2023.03.13;150.903320;155.463867;146.130051;152.798584;152.798584;106682974;1590.831177;1699.911743;1572.074707;1680.308960;1680.308960;15711468959;22156.406250;24550.837891;21918.199219;24197.533203;24197.533203;49466362688
2023.03.14;152.803085;157.929977;147.618149;150.106155;150.106155;123490029;1680.295288;1779.917847;1665.902344;1703.507080;1703.507080;16159781303;24201.765625;26514.716797;24081.183594;24746.074219;24746.074219;54622230164
2023.03.15;150.133698;152.369949;142.861511;146.558441;146.558441;90334558;1705.189941;1721.079224;1616.630371;1656.180542;1656.180542;12715339905;24770.925781;25240.615234;23964.910156;24375.960938;24375.960938;43655701450
2023.03.16;146.641296;149.781586;145.032181;149.320816;149.320816;67289237;1656.332031;1693.139282;1639.261719;1677.215454;1677.215454;9364980166;24373.457031;25190.326172;24225.111328;25052.789063;25052.789063;33866061747
2023.03.17;149.306580;154.523972;149.283356;153.910538;153.910538;87483308;1677.296753;1799.343994;1667.131836;1792.485107;1792.485107;12467445117;25055.123047;27787.812500;24955.169922;27423.929688;27423.929688;50730261335
2023.03.18;153.935547;154.657394;147.450821;149.371887;149.371887;77701043;1793.592407;1840.357544;1751.262817;1761.659668;1761.659668;10317822213;27448.117188;27725.953125;26636.261719;26965.878906;26965.878906;35723036817
2023.03.19;149.410507;158.875793;149.200027;153.691940;153.691940;82942523;1762.963257;1843.844116;1762.963257;1785.576538;1785.576538;9170565472;26969.503906;28440.560547;26907.716797;28038.675781;28038.675781;37769448859
2023.03.20;153.706635;155.985306;150.019241;151.581024;151.581024;84614264;1785.416260;1807.725220;1728.103760;1735.321289;1735.321289;10978325507;28041.601563;28527.724609;27242.880859;27767.236328;27767.236328;44774027664
2023.03.21;151.654541;156.776550;149.583984;153.166351;153.166351;107975687;1735.617920;1836.288574;1725.007324;1806.760742;1806.760742;10758627746;27768.392578;28439.562500;27439.646484;28175.816406;28175.816406;36102192830
2023.03.22;153.281784;154.813568;146.146072;149.063339;149.063339;132191020;1804.957031;1821.458252;1717.765137;1737.717041;1737.717041;12484103560;28158.720703;28803.335938;26759.996094;27307.437500;27307.437500;33382021890
2023.03.23;149.055496;156.774704;148.828217;156.660492;156.660492;121513681;1737.140869;1853.888062;1732.524658;1816.405151;1816.405151;11012966854;27301.957031;28729.843750;27183.363281;28333.972656;28333.972656;24220433689
2023.03.24;156.655640;163.098389;155.316925;162.006424;162.006424;124715331;1815.819824;1819.935303;1730.349487;1752.044800;1752.044800;10913669383;28324.111328;28388.437500;27039.265625;27493.285156;27493.285156;25980310960
2023.03.25;162.027985;164.779724;160.063675;160.064163;160.064163;82501438;1751.469482;1762.674561;1716.651978;1743.764771;1743.764771;6614309912;27487.337891;27791.826172;27196.234375;27494.707031;27494.707031;13383005987
2023.03.26;160.066711;165.829865;158.986099;161.566513;161.566513;71529860;1743.842163;1797.880249;1741.182861;1775.676758;1775.676758;6990313307;27495.523438;28178.144531;27445.046875;27994.330078;27994.330078;13878363192
2023.03.27;161.568314;164.902039;151.630753;152.210693;152.210693;110634318;1775.481323;1781.379272;1690.516602;1715.460815;1715.460815;8585750760;27994.068359;28037.925781;26606.689453;27139.888672;27139.888672;18188895178
2023.03.28;152.113144;156.012375;149.851334;153.939194;153.939194;79536982;1715.327393;1791.110962;1702.564697;1772.785645;1772.785645;8346890042;27132.888672;27460.718750;26677.818359;27268.130859;27268.130859;17783600385
2023.03.29;153.973923;159.906158;153.801102;158.929489;158.929489;95172149;1772.899902;1825.600952;1772.899902;1793.001831;1793.001831;9136176952;27267.031250;28619.542969;27259.662109;28348.441406;28348.441406;20684945906
2023.03.30;158.937134;163.189545;154.571426;155.267715;155.267715;101354276;1793.345947;1827.280273;1766.248901;1792.737183;1792.737183;9724496987;28350.140625;29159.902344;27720.160156;28033.562500;28033.562500;22435349951
2023.03.31;null;null;null;null;null;null;1793.620117;1844.677368;1783.142212;1822.022095;1822.022095;9149379763;28032.261719;28639.896484;27583.714844;28478.484375;28478.484375;19001327598
2023.04.01;157.758606;157.787552;155.387024;156.458969;156.458969;67506312;1821.680908;1839.599731;1816.984741;1824.684082;1824.684082;8373167104;28458.333984;28778.746094;28372.871094;28423.890625;28423.890625;16431885312
