date;open;high;low;close;adj_close;volume;ticker;type 
2022-11-14;127.448891;130.439636;122.048065;129.822495;129.822495;92690172.0;XMR;real
2022-11-15;129.82486;132.508911;127.710739;128.993073;128.993073;65958551.0;XMR;real
2022-11-16;128.990555;132.602234;127.087418;132.24736;132.24736;71164610.0;XMR;real
2022-11-17;132.240494;133.096481;130.469589;132.727921;132.727921;70045786.0;XMR;real
2022-11-18;132.773331;134.438644;131.139954;133.294037;133.294037;61416670.0;XMR;real
2022-11-19;133.262985;134.514923;132.029999;134.364105;134.364105;49939254.0;XMR;real
2022-11-20;134.367035;134.367859;129.120285;129.820129;129.820129;56089447.0;XMR;real
2022-11-21;129.811951;135.093674;126.430283;126.511673;126.511673;121851705.0;XMR;real
2022-11-22;126.424591;134.0811;125.825996;133.94751;133.94751;92739376.0;XMR;real
2022-11-23;133.943192;136.853851;133.153778;134.870087;134.870087;115892346.0;XMR;real
2022-11-24;134.90416;137.258469;133.407562;136.748245;136.748245;78831613.0;XMR;real
2022-11-25;136.720001;138.096222;133.932236;136.306183;136.306183;73471270.0;XMR;real
2022-11-26;136.314728;139.22113;135.719238;138.807449;138.807449;74418922.0;XMR;real
2022-11-27;138.810165;139.577759;136.267136;136.435349;136.435349;67537839.0;XMR;real
2022-11-28;136.4366;137.051651;132.961151;134.960403;134.960403;59130701.0;XMR;real
2022-11-29;134.963745;139.635406;134.31601;137.498825;137.498825;77659770.0;XMR;real
2022-11-30;137.492477;142.382767;137.445404;142.120529;142.120529;73586346.0;XMR;real
2022-12-01;142.107544;144.748047;141.460083;144.353073;144.353073;88989235.0;XMR;real
2022-12-02;144.323776;146.370499;143.222702;145.491821;145.491821;65583368.0;XMR;real
2022-12-03;145.499908;148.187134;143.796066;145.34903;145.34903;76654089.0;XMR;real
2022-12-04;145.350708;147.359909;142.355164;142.355164;142.355164;73736309.0;XMR;real
2022-12-05;142.342926;145.779465;141.620453;145.197891;145.197891;80729829.0;XMR;real
2022-12-06;145.147873;145.941437;142.145004;143.438232;143.438232;68786473.0;XMR;real
2022-12-07;143.43187;144.18129;141.323288;144.003265;144.003265;61457934.0;XMR;real
2022-12-08;144.005524;148.396133;143.021454;147.641174;147.641174;76057915.0;XMR;real
2022-12-09;147.631149;149.222458;146.399033;149.05835;149.05835;69238803.0;XMR;real
2022-12-10;149.054184;150.708649;148.46965;149.855682;149.855682;50931724.0;XMR;real
2022-12-11;149.785751;151.912155;149.323151;150.444473;150.444473;61435870.0;XMR;real
2022-12-12;150.445648;151.941879;148.207504;150.568024;150.568024;108543576.0;XMR;real
2022-12-13;150.588013;152.787842;148.473328;151.539627;151.539627;85940527.0;XMR;real
2022-12-14;151.531906;152.341248;146.985565;148.620819;148.620819;98242696.0;XMR;real
2022-12-15;148.63385;149.72084;146.861099;149.06546;149.06546;73147120.0;XMR;real
2022-12-16;149.064148;149.337921;140.961197;142.141907;142.141907;69577384.0;XMR;real
2022-12-17;142.119919;143.937531;138.765778;143.44838;143.44838;55942162.0;XMR;real
2022-12-18;143.449997;145.965134;142.959229;144.340393;144.340393;56488797.0;XMR;real
2022-12-19;144.346527;145.667267;143.297623;143.980255;143.980255;50595821.0;XMR;real
2022-12-20;143.99527;147.543457;143.953384;146.995483;146.995483;63666260.0;XMR;real
2022-12-21;146.995163;148.778442;146.600433;147.331558;147.331558;57307275.0;XMR;real
2022-12-22;147.34967;147.862366;143.849335;145.485336;145.485336;63201255.0;XMR;real
2022-12-23;145.477768;146.648849;140.079758;143.153595;143.153595;73632350.0;XMR;real
2022-12-24;143.15712;144.074509;141.933502;143.466736;143.466736;44443531.0;XMR;real
2022-12-25;143.467529;145.483551;143.34166;145.275101;145.275101;49253630.0;XMR;real
2022-12-26;145.254059;147.219376;144.492432;146.7789;146.7789;58136569.0;XMR;real
2022-12-27;146.762848;147.218933;144.144928;145.405945;145.405945;66100579.0;XMR;real
2022-12-28;145.413544;146.831573;143.868942;146.789368;146.789368;61169572.0;XMR;real
2022-12-29;146.78183;146.876007;145.019806;145.643021;145.643021;60893067.0;XMR;real
2022-12-30;145.639725;146.430939;144.419006;146.019653;146.019653;66830282.0;XMR;real
2022-12-31;146.01178;148.40834;145.41214;147.28476;147.28476;44549077.0;XMR;real
2023-01-01;147.309662;148.93103;146.437485;148.576935;148.576935;36453347.0;XMR;real
2023-01-02;148.582184;149.623535;147.943558;147.943558;147.943558;47050925.0;XMR;real
2023-01-03;147.933929;149.027832;147.62886;148.48793;148.48793;48662135.0;XMR;real
2023-01-04;148.466995;152.488983;148.342621;150.743652;150.743652;83915181.0;XMR;real
2023-01-05;150.790253;155.921738;150.769043;155.921738;155.921738;78049428.0;XMR;real
2023-01-06;155.920883;158.111328;152.795334;155.086243;155.086243;79245655.0;XMR;real
2023-01-07;155.031708;155.8629;153.75502;155.862335;155.862335;53777923.0;XMR;real
2023-01-08;155.836014;158.639191;154.268158;155.648804;155.648804;84999073.0;XMR;real
2023-01-09;155.652924;160.459213;155.303513;158.866623;158.866623;103423416.0;XMR;real
2023-01-10;158.845047;162.768616;157.76683;161.539932;161.539932;99741193.0;XMR;real
2023-01-11;161.545929;169.517319;160.338531;168.861603;168.861603;106257251.0;XMR;real
2023-01-12;169.406052;171.173996;164.391785;167.016678;167.016678;131424875.0;XMR;real
2023-01-13;167.010239;170.610229;164.239334;170.606049;170.606049;87475477.0;XMR;real
2023-01-14;170.584137;187.206604;170.371201;175.798264;175.798264;165233255.0;XMR;real
2023-01-15;175.69873;177.152328;171.824005;174.01152;174.01152;105771855.0;XMR;real
2023-01-16;174.151398;176.803345;166.276108;167.743805;167.743805;94584327.0;XMR;real
2023-01-17;167.804626;174.622452;165.766724;171.936829;171.936829;85230570.0;XMR;real
2023-01-18;171.919128;174.84639;161.689072;162.827515;162.827515;93743264.0;XMR;real
2023-01-19;162.796432;165.827316;156.985214;165.486298;165.486298;114313476.0;XMR;real
2023-01-20;165.534729;173.504776;165.046799;173.473663;173.473663;87344208.0;XMR;real
2023-01-21;173.516174;181.888824;171.666626;172.764359;172.764359;121595336.0;XMR;real
2023-01-22;172.777008;181.036682;172.648285;177.023788;177.023788;68364082.0;XMR;real
2023-01-23;177.014969;180.122299;175.390533;179.074173;179.074173;79188406.0;XMR;real
2023-01-24;179.031952;179.982895;168.641769;172.239944;172.239944;89372598.0;XMR;real
2023-01-25;172.231155;175.827591;166.494553;173.442657;173.442657;78029914.0;XMR;real
2023-01-26;173.394501;178.127045;171.118271;171.583984;171.583984;88195092.0;XMR;real
2023-01-27;171.618958;180.374084;167.915253;179.934998;179.934998;113831380.0;XMR;real
2023-01-28;179.954208;186.15181;178.267426;185.212555;185.212555;108556707.0;XMR;real
2023-01-29;185.170227;186.721725;182.376175;186.237305;186.237305;72731470.0;XMR;real
2023-01-30;186.235046;186.734772;174.991928;176.005981;176.005981;83337531.0;XMR;real
2023-01-31;176.02153;180.139297;171.963989;177.598236;177.598236;89898081.0;XMR;real
2023-02-01;177.572113;178.31871;172.8862;177.813568;177.813568;73077406.0;XMR;real
2023-02-02;177.788437;180.662704;172.615692;172.92543;172.92543;86375656.0;XMR;real
2023-02-03;172.897598;175.347137;170.511932;171.756348;171.756348;83722489.0;XMR;real
2023-02-04;171.787842;174.874527;170.924698;172.153381;172.153381;48843377.0;XMR;real
2023-02-05;172.164291;173.556824;165.387299;166.950958;166.950958;77877823.0;XMR;real
2023-02-06;166.908646;168.391388;163.598953;164.720871;164.720871;67642544.0;XMR;real
2023-02-07;164.723099;168.206879;163.970291;168.081375;168.081375;81162367.0;XMR;real
2023-02-08;168.089249;169.035172;163.432648;165.506104;165.506104;90876684.0;XMR;real
2023-02-09;165.543854;168.090134;150.998291;152.459656;152.459656;109861483.0;XMR;real
2023-02-10;152.462753;158.471649;151.728424;154.554474;154.554474;99139499.0;XMR;real
2023-02-11;154.559174;161.592148;153.909592;161.501602;161.501602;89797854.0;XMR;real
2023-02-12;161.494888;162.972458;158.258987;159.310593;159.310593;76572461.0;XMR;real
2023-02-13;159.343689;161.861832;153.885513;155.949844;155.949844;106473889.0;XMR;real
2023-02-14;155.947952;159.111725;154.443634;158.355774;158.355774;105604607.0;XMR;real
2023-02-15;158.3759;165.598145;156.928436;165.598145;165.598145;95996904.0;XMR;real
2023-02-16;165.593552;166.837906;155.589783;155.684891;155.684891;97953053.0;XMR;real
2023-02-17;155.671036;161.979019;155.151978;159.811874;159.811874;90643814.0;XMR;real
2023-02-18;159.80043;163.675797;158.836121;161.726547;161.726547;64754845.0;XMR;real
2023-02-19;161.717743;166.235443;159.954651;161.985138;161.985138;84728861.0;XMR;real
2023-02-20;162.117706;168.870834;160.84465;161.671204;161.671204;113695585.0;XMR;real
2023-02-21;161.694611;163.195724;157.041809;159.57785;159.57785;86671438.0;XMR;real
2023-02-22;159.576141;159.813156;155.969788;157.960114;157.960114;69161124.0;XMR;real
2023-02-23;157.965912;159.539658;150.17836;152.017487;152.017487;82723484.0;XMR;real
2023-02-24;152.024597;154.476166;149.106827;150.430984;150.430984;62755053.0;XMR;real
2023-02-25;150.431732;151.478561;145.71727;149.033722;149.033722;62828768.0;XMR;real
2023-02-26;149.025696;152.169632;148.40477;151.375534;151.375534;59485307.0;XMR;real
2023-02-27;151.384735;152.220505;146.545212;149.823303;149.823303;61948954.0;XMR;real
2023-02-28;149.838898;152.313629;149.007507;150.279373;150.279373;71567935.0;XMR;real
2023-03-01;150.283035;153.597061;150.283035;152.668167;152.668167;81021638.0;XMR;real
2023-03-02;152.670258;153.149094;148.752655;151.075195;151.075195;76654316.0;XMR;real
2023-03-03;151.065033;151.249481;141.265961;144.905441;144.905441;70335341.0;XMR;real
2023-03-04;144.930252;147.737137;144.293015;146.698761;146.698761;53506744.0;XMR;real
2023-03-05;146.706726;150.071732;146.392593;149.534653;149.534653;52900174.0;XMR;real
2023-03-06;149.529495;154.032669;148.49118;154.032669;154.032669;80317490.0;XMR;real
2023-03-07;154.011688;154.820221;148.610275;150.311218;150.311218;78897739.0;XMR;real
2023-03-08;150.314636;151.395401;143.648636;143.648636;143.648636;77643407.0;XMR;real
2023-03-09;143.6129;152.287186;140.819794;142.57608;142.57608;87243144.0;XMR;real
2023-03-10;142.576889;142.576889;132.243912;135.306824;135.306824;88987259.0;XMR;real
2023-03-11;135.300766;143.336456;133.528107;141.228928;141.228928;97614098.0;XMR;real
2023-03-12;141.249451;151.127426;140.509567;150.904724;150.904724;95149821.0;XMR;real
2023-03-13;150.90332;155.463867;146.130051;152.798584;152.798584;106682974.0;XMR;real
2023-03-14;152.803085;157.929977;147.618149;150.106155;150.106155;123490029.0;XMR;real
2023-03-15;150.133698;152.369949;142.861511;146.558441;146.558441;90334558.0;XMR;real
2023-03-16;146.641296;149.781586;145.032181;149.320816;149.320816;67289237.0;XMR;real
2023-03-17;149.30658;154.523972;149.283356;153.910538;153.910538;87483308.0;XMR;real
2023-03-18;153.935547;154.657394;147.450821;149.371887;149.371887;77701043.0;XMR;real
2023-03-19;149.410507;158.875793;149.200027;153.69194;153.69194;82942523.0;XMR;real
2023-03-20;153.706635;155.985306;150.019241;151.581024;151.581024;84614264.0;XMR;real
2023-03-21;151.654541;156.77655;149.583984;153.166351;153.166351;107975687.0;XMR;real
2023-03-22;153.281784;154.813568;146.146072;149.063339;149.063339;132191020.0;XMR;real
2023-03-23;149.055496;156.774704;148.828217;156.660492;156.660492;121513681.0;XMR;real
2023-03-24;156.65564;163.098389;155.316925;162.006424;162.006424;124715331.0;XMR;real
2023-03-25;162.027985;164.779724;160.063675;160.064163;160.064163;82501438.0;XMR;real
2023-03-26;160.066711;165.829865;158.986099;161.566513;161.566513;71529860.0;XMR;real
2023-03-27;161.568314;164.902039;151.630753;152.210693;152.210693;110634318.0;XMR;real
2023-03-28;152.113144;156.012375;149.851334;153.939194;153.939194;79536982.0;XMR;real
2023-03-29;153.973923;159.906158;153.801102;158.929489;158.929489;95172149.0;XMR;real
2023-03-30;158.937134;163.189545;154.571426;155.267715;155.267715;101354276.0;XMR;real
2023-03-31;155.278687;158.402283;154.750443;157.707184;157.707184;76869658.0;XMR;real
2023-04-01;157.692032;158.400375;154.145157;158.120377;158.120377;51083924.0;XMR;real
2023-04-02;156.977676;160.824951;156.459763;160.224167;160.224167;72136866.0;XMR;real
2023-04-03;160.217606;161.745483;155.784424;156.547546;156.547546;83225383.0;XMR;real
2023-04-04;156.543716;159.53418;156.080338;158.70546;158.70546;71572572.0;XMR;real
2023-04-05;158.707626;160.147202;156.179337;158.037933;158.037933;69163383.0;XMR;real
2023-04-06;158.049194;158.721466;156.297638;156.426208;156.426208;65083058.0;XMR;real
2023-04-07;156.427246;157.833725;155.270493;156.784348;156.784348;66097698.0;XMR;real
2023-04-08;156.767227;159.001465;156.752304;158.285583;158.285583;67723771.0;XMR;real
2023-04-09;158.287964;160.409256;157.877808;160.329498;160.329498;61052146.0;XMR;real
2023-04-10;160.316925;160.804672;155.489059;159.218826;159.218826;110276857.0;XMR;real
2023-04-11;159.219604;162.672043;158.974503;162.163391;162.163391;98223888.0;XMR;real
2023-04-12;162.158325;163.444244;159.332291;162.419891;162.419891;93190391.0;XMR;real
2023-04-13;162.199142;163.799408;161.578339;162.093628;162.093628;76337594.0;XMR;real
2023-04-14;162.102173;164.406311;159.296326;162.119583;162.119583;86220196.0;XMR;real
2023-04-15;162.134933;163.736404;161.466721;162.510712;162.510712;76583604.0;XMR;real
2023-04-16;162.501572;164.103149;161.001648;163.616714;163.616714;57557331.0;XMR;real
2023-04-17;163.629196;163.802032;159.537537;159.562241;159.562241;80486639.0;XMR;real
2023-04-18;159.567566;163.258453;158.414932;162.782608;162.782608;71288321.0;XMR;real
2023-04-19;162.784073;162.835571;152.326111;153.154022;153.154022;96565146.0;XMR;real
2023-04-20;153.093933;156.127441;151.24379;153.660477;153.660477;77784072.0;XMR;real
2023-04-21;153.654236;155.525452;149.523895;151.266083;151.266083;83378402.0;XMR;real
2023-04-22;151.259888;157.54982;150.410248;157.5;157.5;66498680.0;XMR;real
2023-04-23;157.499664;159.218002;155.871704;157.364227;157.364227;81995118.0;XMR;real
2023-04-25;0.0;0.0;0.0;156.59990197850323;0.0;0.0;XMR;forecast_05
2023-04-26;0.0;0.0;0.0;159.1632030384593;0.0;0.0;XMR;forecast_05
2023-04-27;0.0;0.0;0.0;158.36529670413566;0.0;0.0;XMR;forecast_05
2023-04-28;0.0;0.0;0.0;156.6362596630725;0.0;0.0;XMR;forecast_05
2023-04-29;0.0;0.0;0.0;156.71403087953658;0.0;0.0;XMR;forecast_05
2023-04-30;0.0;0.0;0.0;156.23681476745756;0.0;0.0;XMR;forecast_05
2023-05-01;0.0;0.0;0.0;159.61103460197234;0.0;0.0;XMR;forecast_05
2023-05-02;0.0;0.0;0.0;157.5884844209833;0.0;0.0;XMR;forecast_05
2023-05-03;0.0;0.0;0.0;157.0256141189059;0.0;0.0;XMR;forecast_05
2023-05-04;0.0;0.0;0.0;156.33751888855994;0.0;0.0;XMR;forecast_05
2023-05-05;0.0;0.0;0.0;161.14023278110366;0.0;0.0;XMR;forecast_05
2023-05-06;0.0;0.0;0.0;156.36581953191086;0.0;0.0;XMR;forecast_05
2023-05-07;0.0;0.0;0.0;156.2157953237975;0.0;0.0;XMR;forecast_05
2023-05-08;0.0;0.0;0.0;155.90559303453674;0.0;0.0;XMR;forecast_05
2023-05-09;0.0;0.0;0.0;155.8081422660703;0.0;0.0;XMR;forecast_05
2023-05-10;0.0;0.0;0.0;153.70905577057215;0.0;0.0;XMR;forecast_05
2023-05-11;0.0;0.0;0.0;155.47980473357708;0.0;0.0;XMR;forecast_05
2023-05-12;0.0;0.0;0.0;156.28014487936417;0.0;0.0;XMR;forecast_05
2023-05-13;0.0;0.0;0.0;155.87453641291555;0.0;0.0;XMR;forecast_05
2023-05-14;0.0;0.0;0.0;155.39010819827035;0.0;0.0;XMR;forecast_05
2023-05-15;0.0;0.0;0.0;155.49687115903762;0.0;0.0;XMR;forecast_05
2023-05-16;0.0;0.0;0.0;158.3203820560503;0.0;0.0;XMR;forecast_05
2023-05-17;0.0;0.0;0.0;157.15795392379823;0.0;0.0;XMR;forecast_05
2023-05-18;0.0;0.0;0.0;157.17129079338886;0.0;0.0;XMR;forecast_05
2023-05-19;0.0;0.0;0.0;156.4398021015036;0.0;0.0;XMR;forecast_05
2023-05-20;0.0;0.0;0.0;155.87100824360206;0.0;0.0;XMR;forecast_05
2023-05-21;0.0;0.0;0.0;157.99712283527387;0.0;0.0;XMR;forecast_05
2023-05-22;0.0;0.0;0.0;156.93444500798176;0.0;0.0;XMR;forecast_05
2023-05-23;0.0;0.0;0.0;156.46957994194997;0.0;0.0;XMR;forecast_05
2023-05-24;0.0;0.0;0.0;156.16207637630748;0.0;0.0;XMR;forecast_05
2023-05-25;0.0;0.0;0.0;155.10448004272095;0.0;0.0;XMR;forecast_05
2023-05-26;0.0;0.0;0.0;155.0085653725242;0.0;0.0;XMR;forecast_05
2023-05-27;0.0;0.0;0.0;156.2859122407339;0.0;0.0;XMR;forecast_05
2023-05-28;0.0;0.0;0.0;156.0524152875269;0.0;0.0;XMR;forecast_05
2023-05-29;0.0;0.0;0.0;154.08312781700172;0.0;0.0;XMR;forecast_05
2023-05-30;0.0;0.0;0.0;153.26798898289934;0.0;0.0;XMR;forecast_05
2023-05-31;0.0;0.0;0.0;151.37542457377242;0.0;0.0;XMR;forecast_05
2023-06-01;0.0;0.0;0.0;152.61874900319805;0.0;0.0;XMR;forecast_05
2023-06-02;0.0;0.0;0.0;153.76242461161644;0.0;0.0;XMR;forecast_05
2023-06-03;0.0;0.0;0.0;154.05763129544044;0.0;0.0;XMR;forecast_05
2023-06-04;0.0;0.0;0.0;153.42460021225878;0.0;0.0;XMR;forecast_05
2023-06-05;0.0;0.0;0.0;151.43103865526808;0.0;0.0;XMR;forecast_05
2023-06-06;0.0;0.0;0.0;152.6203016168943;0.0;0.0;XMR;forecast_05
2023-06-07;0.0;0.0;0.0;153.81895681504486;0.0;0.0;XMR;forecast_05
2023-06-08;0.0;0.0;0.0;152.51180228993803;0.0;0.0;XMR;forecast_05
2023-06-09;0.0;0.0;0.0;149.85048942908193;0.0;0.0;XMR;forecast_05
2023-06-10;0.0;0.0;0.0;155.37612937460003;0.0;0.0;XMR;forecast_05
2023-06-11;0.0;0.0;0.0;154.61560828123964;0.0;0.0;XMR;forecast_05
2023-06-12;0.0;0.0;0.0;154.74344017636872;0.0;0.0;XMR;forecast_05
2023-06-13;0.0;0.0;0.0;153.61651907740782;0.0;0.0;XMR;forecast_05
2023-06-14;0.0;0.0;0.0;153.65457126436513;0.0;0.0;XMR;forecast_05
2023-06-15;0.0;0.0;0.0;154.08179984532856;0.0;0.0;XMR;forecast_05
2023-06-16;0.0;0.0;0.0;154.87930244280085;0.0;0.0;XMR;forecast_05
2023-06-17;0.0;0.0;0.0;154.2548166809202;0.0;0.0;XMR;forecast_05
2023-06-18;0.0;0.0;0.0;154.69953372555142;0.0;0.0;XMR;forecast_05
2023-06-19;0.0;0.0;0.0;154.14195841382707;0.0;0.0;XMR;forecast_05
2023-06-20;0.0;0.0;0.0;152.3396275841934;0.0;0.0;XMR;forecast_05
2023-06-21;0.0;0.0;0.0;151.28024520734897;0.0;0.0;XMR;forecast_05
2023-06-22;0.0;0.0;0.0;152.64427123920026;0.0;0.0;XMR;forecast_05
2023-06-23;0.0;0.0;0.0;152.08636683180814;0.0;0.0;XMR;forecast_05
2023-04-25;0.0;0.0;0.0;157.9387752669057;0.0;0.0;XMR;forecast_075
2023-04-26;0.0;0.0;0.0;160.67583713185564;0.0;0.0;XMR;forecast_075
2023-04-27;0.0;0.0;0.0;158.88096238579126;0.0;0.0;XMR;forecast_075
2023-04-28;0.0;0.0;0.0;162.12563113740285;0.0;0.0;XMR;forecast_075
2023-04-29;0.0;0.0;0.0;160.0511955596684;0.0;0.0;XMR;forecast_075
2023-04-30;0.0;0.0;0.0;159.1831007892061;0.0;0.0;XMR;forecast_075
2023-05-01;0.0;0.0;0.0;159.9698394434038;0.0;0.0;XMR;forecast_075
2023-05-02;0.0;0.0;0.0;159.63253635423592;0.0;0.0;XMR;forecast_075
2023-05-03;0.0;0.0;0.0;160.23340501229146;0.0;0.0;XMR;forecast_075
2023-05-04;0.0;0.0;0.0;159.25244141925944;0.0;0.0;XMR;forecast_075
2023-05-05;0.0;0.0;0.0;160.3608134497727;0.0;0.0;XMR;forecast_075
2023-05-06;0.0;0.0;0.0;164.0519751370219;0.0;0.0;XMR;forecast_075
2023-05-07;0.0;0.0;0.0;164.2113513043612;0.0;0.0;XMR;forecast_075
2023-05-08;0.0;0.0;0.0;159.4393299068351;0.0;0.0;XMR;forecast_075
2023-05-09;0.0;0.0;0.0;158.9188459744098;0.0;0.0;XMR;forecast_075
2023-05-10;0.0;0.0;0.0;156.5133462878846;0.0;0.0;XMR;forecast_075
2023-05-11;0.0;0.0;0.0;157.9291710353958;0.0;0.0;XMR;forecast_075
2023-05-12;0.0;0.0;0.0;158.79611374201244;0.0;0.0;XMR;forecast_075
2023-05-13;0.0;0.0;0.0;157.7787931108386;0.0;0.0;XMR;forecast_075
2023-05-14;0.0;0.0;0.0;158.57213255130105;0.0;0.0;XMR;forecast_075
2023-05-15;0.0;0.0;0.0;160.45165437548226;0.0;0.0;XMR;forecast_075
2023-05-16;0.0;0.0;0.0;158.21201311996123;0.0;0.0;XMR;forecast_075
2023-05-17;0.0;0.0;0.0;157.72441347409628;0.0;0.0;XMR;forecast_075
2023-05-18;0.0;0.0;0.0;157.3090554646364;0.0;0.0;XMR;forecast_075
2023-05-19;0.0;0.0;0.0;158.3787767476846;0.0;0.0;XMR;forecast_075
2023-05-20;0.0;0.0;0.0;160.5572120673656;0.0;0.0;XMR;forecast_075
2023-05-21;0.0;0.0;0.0;159.13991181024474;0.0;0.0;XMR;forecast_075
2023-05-22;0.0;0.0;0.0;160.0550422337408;0.0;0.0;XMR;forecast_075
2023-05-23;0.0;0.0;0.0;159.00714710145374;0.0;0.0;XMR;forecast_075
2023-05-24;0.0;0.0;0.0;158.81184233605225;0.0;0.0;XMR;forecast_075
2023-05-25;0.0;0.0;0.0;160.45165437548226;0.0;0.0;XMR;forecast_075
2023-05-26;0.0;0.0;0.0;158.21201311996123;0.0;0.0;XMR;forecast_075
2023-05-27;0.0;0.0;0.0;157.72441347409628;0.0;0.0;XMR;forecast_075
2023-05-28;0.0;0.0;0.0;157.3090554646364;0.0;0.0;XMR;forecast_075
2023-05-29;0.0;0.0;0.0;158.3787767476846;0.0;0.0;XMR;forecast_075
2023-05-30;0.0;0.0;0.0;161.004800912101;0.0;0.0;XMR;forecast_075
2023-05-31;0.0;0.0;0.0;159.9583905112833;0.0;0.0;XMR;forecast_075
2023-06-01;0.0;0.0;0.0;159.9514033247603;0.0;0.0;XMR;forecast_075
2023-06-02;0.0;0.0;0.0;156.03510450241973;0.0;0.0;XMR;forecast_075
2023-06-03;0.0;0.0;0.0;159.21196457360836;0.0;0.0;XMR;forecast_075
2023-06-04;0.0;0.0;0.0;159.53396902683318;0.0;0.0;XMR;forecast_075
2023-06-05;0.0;0.0;0.0;163.09032316960838;0.0;0.0;XMR;forecast_075
2023-06-06;0.0;0.0;0.0;161.71069162052729;0.0;0.0;XMR;forecast_075
2023-06-07;0.0;0.0;0.0;158.2199973988839;0.0;0.0;XMR;forecast_075
2023-06-08;0.0;0.0;0.0;158.56213103829998;0.0;0.0;XMR;forecast_075
2023-06-09;0.0;0.0;0.0;160.72793203408037;0.0;0.0;XMR;forecast_075
2023-06-10;0.0;0.0;0.0;158.7705288930371;0.0;0.0;XMR;forecast_075
2023-06-11;0.0;0.0;0.0;157.6761702326988;0.0;0.0;XMR;forecast_075
2023-06-12;0.0;0.0;0.0;153.97220826701118;0.0;0.0;XMR;forecast_075
2023-06-13;0.0;0.0;0.0;158.0481612403721;0.0;0.0;XMR;forecast_075
2023-06-14;0.0;0.0;0.0;166.6548063445176;0.0;0.0;XMR;forecast_075
2023-06-15;0.0;0.0;0.0;162.06530393030127;0.0;0.0;XMR;forecast_075
2023-06-16;0.0;0.0;0.0;161.81401058675948;0.0;0.0;XMR;forecast_075
2023-06-17;0.0;0.0;0.0;160.1476309348087;0.0;0.0;XMR;forecast_075
2023-06-18;0.0;0.0;0.0;161.77514272098554;0.0;0.0;XMR;forecast_075
2023-06-19;0.0;0.0;0.0;160.8655080240024;0.0;0.0;XMR;forecast_075
2023-06-20;0.0;0.0;0.0;161.68806734976732;0.0;0.0;XMR;forecast_075
2023-06-21;0.0;0.0;0.0;160.34902527617368;0.0;0.0;XMR;forecast_075
2023-06-22;0.0;0.0;0.0;154.29904804269947;0.0;0.0;XMR;forecast_075
2023-06-23;0.0;0.0;0.0;159.40409123786145;0.0;0.0;XMR;forecast_075
2023-04-25;0.0;0.0;0.0;157.35003517892576;0.0;0.0;XMR;forecast_09
2023-04-26;0.0;0.0;0.0;157.5817032314687;0.0;0.0;XMR;forecast_09
2023-04-27;0.0;0.0;0.0;155.7734202575448;0.0;0.0;XMR;forecast_09
2023-04-28;0.0;0.0;0.0;157.07937850738813;0.0;0.0;XMR;forecast_09
2023-04-29;0.0;0.0;0.0;158.5651393995472;0.0;0.0;XMR;forecast_09
2023-04-30;0.0;0.0;0.0;159.30334113867465;0.0;0.0;XMR;forecast_09
2023-05-01;0.0;0.0;0.0;158.82454782275562;0.0;0.0;XMR;forecast_09
2023-05-02;0.0;0.0;0.0;161.11232638715646;0.0;0.0;XMR;forecast_09
2023-05-03;0.0;0.0;0.0;159.4298388891909;0.0;0.0;XMR;forecast_09
2023-05-04;0.0;0.0;0.0;159.1324803959062;0.0;0.0;XMR;forecast_09
2023-05-05;0.0;0.0;0.0;159.04011046229;0.0;0.0;XMR;forecast_09
2023-05-06;0.0;0.0;0.0;158.37442929372938;0.0;0.0;XMR;forecast_09
2023-05-07;0.0;0.0;0.0;158.4758712753163;0.0;0.0;XMR;forecast_09
2023-05-08;0.0;0.0;0.0;158.1953284584023;0.0;0.0;XMR;forecast_09
2023-05-09;0.0;0.0;0.0;158.91431558217303;0.0;0.0;XMR;forecast_09
2023-05-10;0.0;0.0;0.0;158.48993012621816;0.0;0.0;XMR;forecast_09
2023-05-11;0.0;0.0;0.0;156.48012876808434;0.0;0.0;XMR;forecast_09
2023-05-12;0.0;0.0;0.0;156.44889049791684;0.0;0.0;XMR;forecast_09
2023-05-13;0.0;0.0;0.0;156.61986146478057;0.0;0.0;XMR;forecast_09
2023-05-14;0.0;0.0;0.0;156.3228737893415;0.0;0.0;XMR;forecast_09
2023-05-15;0.0;0.0;0.0;157.5544958557077;0.0;0.0;XMR;forecast_09
2023-05-16;0.0;0.0;0.0;158.47481390787823;0.0;0.0;XMR;forecast_09
2023-05-17;0.0;0.0;0.0;158.00902628035885;0.0;0.0;XMR;forecast_09
2023-05-18;0.0;0.0;0.0;158.8032284437235;0.0;0.0;XMR;forecast_09
2023-05-19;0.0;0.0;0.0;160.139051428944;0.0;0.0;XMR;forecast_09
2023-05-20;0.0;0.0;0.0;160.1561759606613;0.0;0.0;XMR;forecast_09
2023-05-21;0.0;0.0;0.0;157.21685284070722;0.0;0.0;XMR;forecast_09
2023-05-22;0.0;0.0;0.0;157.86999884867842;0.0;0.0;XMR;forecast_09
2023-05-23;0.0;0.0;0.0;155.9181902991283;0.0;0.0;XMR;forecast_09
2023-05-24;0.0;0.0;0.0;158.03697637948812;0.0;0.0;XMR;forecast_09
2023-05-25;0.0;0.0;0.0;157.91547134195926;0.0;0.0;XMR;forecast_09
2023-05-26;0.0;0.0;0.0;157.17952394309;0.0;0.0;XMR;forecast_09
2023-05-27;0.0;0.0;0.0;157.41425594494183;0.0;0.0;XMR;forecast_09
