date;open;high;low;close;adj_close;volume
2022-11-11;133.191498;134.326660;123.535545;128.019562;128.019562;127218541
2022-11-12;128.056534;129.596161;125.053421;128.375656;128.375656;58409628
2022-11-13;128.384537;131.008850;126.361382;127.467720;127.467720;72796688
2022-11-14;127.448891;130.439636;122.048065;129.822495;129.822495;92690172
2022-11-15;129.824860;132.508911;127.710739;128.993073;128.993073;65958551
2022-11-16;128.990555;132.602234;127.087418;132.247360;132.247360;71164610
2022-11-17;132.240494;133.096481;130.469589;132.727921;132.727921;70045786
2022-11-18;132.773331;134.438644;131.139954;133.294037;133.294037;61416670
2022-11-19;133.262985;134.514923;132.029999;134.364105;134.364105;49939254
2022-11-20;134.367035;134.367859;129.120285;129.820129;129.820129;56089447
2022-11-21;129.811951;135.093674;126.430283;126.511673;126.511673;121851705
2022-11-22;126.424591;134.081100;125.825996;133.947510;133.947510;92739376
2022-11-23;133.943192;136.853851;133.153778;134.870087;134.870087;115892346
2022-11-24;134.904160;137.258469;133.407562;136.748245;136.748245;78831613
2022-11-25;136.720001;138.096222;133.932236;136.306183;136.306183;73471270
2022-11-26;136.314728;139.221130;135.719238;138.807449;138.807449;74418922
2022-11-27;138.810165;139.577759;136.267136;136.435349;136.435349;67537839
2022-11-28;136.436600;137.051651;132.961151;134.960403;134.960403;59130701
2022-11-29;134.963745;139.635406;134.316010;137.498825;137.498825;77659770
2022-11-30;137.492477;142.382767;137.445404;142.120529;142.120529;73586346
2022-12-01;142.107544;144.748047;141.460083;144.353073;144.353073;88989235
2022-12-02;144.323776;146.370499;143.222702;145.491821;145.491821;65583368
2022-12-03;145.499908;148.187134;143.796066;145.349030;145.349030;76654089
2022-12-04;145.350708;147.359909;142.355164;142.355164;142.355164;73736309
2022-12-05;142.342926;145.779465;141.620453;145.197891;145.197891;80729829
2022-12-06;145.147873;145.941437;142.145004;143.438232;143.438232;68786473
2022-12-07;143.431870;144.181290;141.323288;144.003265;144.003265;61457934
2022-12-08;144.005524;148.396133;143.021454;147.641174;147.641174;76057915
2022-12-09;147.631149;149.222458;146.399033;149.058350;149.058350;69238803
2022-12-10;149.054184;150.708649;148.469650;149.855682;149.855682;50931724
2022-12-11;149.785751;151.912155;149.323151;150.444473;150.444473;61435870
2022-12-12;150.445648;151.941879;148.207504;150.568024;150.568024;108543576
2022-12-13;150.588013;152.787842;148.473328;151.539627;151.539627;85940527
2022-12-14;151.531906;152.341248;146.985565;148.620819;148.620819;98242696
2022-12-15;148.633850;149.720840;146.861099;149.065460;149.065460;73147120
2022-12-16;149.064148;149.337921;140.961197;142.141907;142.141907;69577384
2022-12-17;142.119919;143.937531;138.765778;143.448380;143.448380;55942162
2022-12-18;143.449997;145.965134;142.959229;144.340393;144.340393;56488797
2022-12-19;144.346527;145.667267;143.297623;143.980255;143.980255;50595821
2022-12-20;143.995270;147.543457;143.953384;146.995483;146.995483;63666260
2022-12-21;146.995163;148.778442;146.600433;147.331558;147.331558;57307275
2022-12-22;147.349670;147.862366;143.849335;145.485336;145.485336;63201255
2022-12-23;145.477768;146.648849;140.079758;143.153595;143.153595;73632350
2022-12-24;143.157120;144.074509;141.933502;143.466736;143.466736;44443531
2022-12-25;143.467529;145.483551;143.341660;145.275101;145.275101;49253630
2022-12-26;145.254059;147.219376;144.492432;146.778900;146.778900;58136569
2022-12-27;146.762848;147.218933;144.144928;145.405945;145.405945;66100579
2022-12-28;145.413544;146.831573;143.868942;146.789368;146.789368;61169572
2022-12-29;146.781830;146.876007;145.019806;145.643021;145.643021;60893067
2022-12-30;145.639725;146.430939;144.419006;146.019653;146.019653;66830282
2022-12-31;146.011780;148.408340;145.412140;147.284760;147.284760;44549077
2023-01-01;147.309662;148.931030;146.437485;148.576935;148.576935;36453347
2023-01-02;148.582184;149.623535;147.943558;147.943558;147.943558;47050925
2023-01-03;147.933929;149.027832;147.628860;148.487930;148.487930;48662135
2023-01-04;148.466995;152.488983;148.342621;150.743652;150.743652;83915181
2023-01-05;150.790253;155.921738;150.769043;155.921738;155.921738;78049428
2023-01-06;155.920883;158.111328;152.795334;155.086243;155.086243;79245655
2023-01-07;155.031708;155.862900;153.755020;155.862335;155.862335;53777923
2023-01-08;155.836014;158.639191;154.268158;155.648804;155.648804;84999073
2023-01-09;155.652924;160.459213;155.303513;158.866623;158.866623;103423416
2023-01-10;158.845047;162.768616;157.766830;161.539932;161.539932;99741193
2023-01-11;161.545929;169.517319;160.338531;168.861603;168.861603;106257251
2023-01-12;169.406052;171.173996;164.391785;167.016678;167.016678;131424875
2023-01-13;167.010239;170.610229;164.239334;170.606049;170.606049;87475477
2023-01-14;170.584137;187.206604;170.371201;175.798264;175.798264;165233255
2023-01-15;175.698730;177.152328;171.824005;174.011520;174.011520;105771855
2023-01-16;174.151398;176.803345;166.276108;167.743805;167.743805;94584327
2023-01-17;167.804626;174.622452;165.766724;171.936829;171.936829;85230570
2023-01-18;171.919128;174.846390;161.689072;162.827515;162.827515;93743264
2023-01-19;162.796432;165.827316;156.985214;165.486298;165.486298;114313476
2023-01-20;165.534729;173.504776;165.046799;173.473663;173.473663;87344208
2023-01-21;173.516174;181.888824;171.666626;172.764359;172.764359;121595336
2023-01-22;172.777008;181.036682;172.648285;177.023788;177.023788;68364082
2023-01-23;177.014969;180.122299;175.390533;179.074173;179.074173;79188406
2023-01-24;179.031952;179.982895;168.641769;172.239944;172.239944;89372598
2023-01-25;172.231155;175.827591;166.494553;173.442657;173.442657;78029914
2023-01-26;173.394501;178.127045;171.118271;171.583984;171.583984;88195092
2023-01-27;171.618958;180.374084;167.915253;179.934998;179.934998;113831380
2023-01-28;179.954208;186.151810;178.267426;185.212555;185.212555;108556707
2023-01-29;185.170227;186.721725;182.376175;186.237305;186.237305;72731470
2023-01-30;186.235046;186.734772;174.991928;176.005981;176.005981;83337531
2023-01-31;176.021530;180.139297;171.963989;177.598236;177.598236;89898081
2023-02-01;177.572113;178.318710;172.886200;177.813568;177.813568;73077406
2023-02-02;177.788437;180.662704;172.615692;172.925430;172.925430;86375656
2023-02-03;172.897598;175.347137;170.511932;171.756348;171.756348;83722489
2023-02-04;171.787842;174.874527;170.924698;172.153381;172.153381;48843377
2023-02-05;172.164291;173.556824;165.387299;166.950958;166.950958;77877823
2023-02-06;166.908646;168.391388;163.598953;164.720871;164.720871;67642544
2023-02-07;164.723099;168.206879;163.970291;168.081375;168.081375;81162367
2023-02-08;168.089249;169.035172;163.432648;165.506104;165.506104;90876684
2023-02-09;165.543854;168.090134;150.998291;152.459656;152.459656;109861483
2023-02-10;152.462753;158.471649;151.728424;154.554474;154.554474;99139499
2023-02-11;154.559174;161.592148;153.909592;161.501602;161.501602;89797854
2023-02-12;161.494888;162.972458;158.258987;159.310593;159.310593;76572461
2023-02-13;159.343689;161.861832;153.885513;155.949844;155.949844;106473889
2023-02-14;155.947952;159.111725;154.443634;158.355774;158.355774;105604607
2023-02-15;158.375900;165.598145;156.928436;165.598145;165.598145;95996904
2023-02-16;165.593552;166.837906;155.589783;155.684891;155.684891;97953053
2023-02-17;155.671036;161.979019;155.151978;159.811874;159.811874;90643814
2023-02-18;159.800430;163.675797;158.836121;161.726547;161.726547;64754845
2023-02-19;161.717743;166.235443;159.954651;161.985138;161.985138;84728861
2023-02-20;162.117706;168.870834;160.844650;161.671204;161.671204;113695585
2023-02-21;161.694611;163.195724;157.041809;159.577850;159.577850;86671438
2023-02-22;159.576141;159.813156;155.969788;157.960114;157.960114;69161124
2023-02-23;157.965912;159.539658;150.178360;152.017487;152.017487;82723484
2023-02-24;152.024597;154.476166;149.106827;150.430984;150.430984;62755053
2023-02-25;150.431732;151.478561;145.717270;149.033722;149.033722;62828768
2023-02-26;149.025696;152.169632;148.404770;151.375534;151.375534;59485307
2023-02-27;151.384735;152.220505;146.545212;149.823303;149.823303;61948954
2023-02-28;149.838898;152.313629;149.007507;150.279373;150.279373;71567935
2023-03-01;150.283035;153.597061;150.283035;152.668167;152.668167;81021638
2023-03-02;152.670258;153.149094;148.752655;151.075195;151.075195;76654316
2023-03-03;151.065033;151.249481;141.265961;144.905441;144.905441;70335341
2023-03-04;144.930252;147.737137;144.293015;146.698761;146.698761;53506744
2023-03-05;146.706726;150.071732;146.392593;149.534653;149.534653;52900174
2023-03-06;149.529495;154.032669;148.491180;154.032669;154.032669;80317490
2023-03-07;154.011688;154.820221;148.610275;150.311218;150.311218;78897739
2023-03-08;150.314636;151.395401;143.648636;143.648636;143.648636;77643407
2023-03-09;143.612900;152.287186;140.819794;142.576080;142.576080;87243144
2023-03-10;142.576889;142.576889;132.243912;135.306824;135.306824;88987259
2023-03-11;135.300766;143.336456;133.528107;141.228928;141.228928;97614098
2023-03-12;141.249451;151.127426;140.509567;150.904724;150.904724;95149821
2023-03-13;150.903320;155.463867;146.130051;152.798584;152.798584;106682974
2023-03-14;152.803085;157.929977;147.618149;150.106155;150.106155;123490029
2023-03-15;150.133698;152.369949;142.861511;146.558441;146.558441;90334558
2023-03-16;146.641296;149.781586;145.032181;149.320816;149.320816;67289237
2023-03-17;149.306580;154.523972;149.283356;153.910538;153.910538;87483308
2023-03-18;153.935547;154.657394;147.450821;149.371887;149.371887;77701043
2023-03-19;149.410507;158.875793;149.200027;153.691940;153.691940;82942523
2023-03-20;153.706635;155.985306;150.019241;151.581024;151.581024;84614264
2023-03-21;151.654541;156.776550;149.583984;153.166351;153.166351;107975687
2023-03-22;153.281784;154.813568;146.146072;149.063339;149.063339;132191020
2023-03-23;149.055496;156.774704;148.828217;156.660492;156.660492;121513681
2023-03-24;156.655640;163.098389;155.316925;162.006424;162.006424;124715331
2023-03-25;162.027985;164.779724;160.063675;160.064163;160.064163;82501438
2023-03-26;160.066711;165.829865;158.986099;161.566513;161.566513;71529860
2023-03-27;161.568314;164.902039;151.630753;152.210693;152.210693;110634318
2023-03-28;152.113144;156.012375;149.851334;153.939194;153.939194;79536982
2023-03-29;153.973923;159.906158;153.801102;158.929489;158.929489;95172149
2023-03-30;158.937134;163.189545;154.571426;155.267715;155.267715;101354276
2023-03-31;null;null;null;null;null;null
2023-04-01;157.758606;157.787552;155.387024;156.458969;156.458969;67506312
